AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPSW6,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPSW7,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPSW8,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPSW9,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPW23,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SPW89,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,OPFOR_RJMR_SRW19,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,SPS,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,USQ113,,,
AIR,FIXEDWING,,EMITTER,JAMMER,TYPE,USQ146,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,AGAVE,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,AGRION,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,AI23D,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,ANTELOPE_5,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG63_AIR,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG63_SURF,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG65_AIR,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG65_SURF,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG66_AIR,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG66_SURF,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG67,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG68_AIR,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG68_SURF,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG69,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG70_AIR,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG70_SURF,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG71_AIR,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG71_SURF,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG73_AIR,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG73_SURF,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG77,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG79,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG80,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APG82,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APQ113,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APQ114,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APQ120_AIR,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APQ120_SURF,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APQ126_AIR,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APQ126_SURF,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APQ144,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APQ153_AIR,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APQ153_SURF,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APQ156,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APQ157,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APQ160,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APQ170,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APQ174,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APQ181,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APS115,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APS116,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APS124,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APS125_AIR,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APS125_SURF,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APS130,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APS133,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APS135,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APS137,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APS138,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APS145_AIR,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APS145_SURF,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APS20,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APS81,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APS88,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APY10P,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APY10S,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APY1_AIR,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APY1_SURF,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APY2_AIR,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APY2_SURF,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,APY3,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,AWG9_AIR,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,AWG9_SURF,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,BEEHIND,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,BIGBULGE,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,BIGNOSE,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,BLUEFOX,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,BLUEPARROT,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,BLUEVIXEN,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,BOXTAIL,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,COMMERCIAL_AIR,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,CROWNDRUM,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,CYRANO,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,DOWNBEAT,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,DROPKICK,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,DSQ28,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,FANTAIL,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,FLASHDANCE,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,FLATJACK,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,FOXFIRE,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,FOXHOUND,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,FOXHUNTER,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,GROZA,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,HERACLES,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,HIGHFIX,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,HIGHLARK1,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,HIGHLARK2,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,HIGHLARK4,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,IGUANE,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,IZMRUD,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,JAYBIRD,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,LN66,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,LONGTROUGH,,,
AIR,FIXEDWING,,EMITTER,RADAR,TYPE,LOOKTWO,,,
